layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466821.8607732,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3394.0,week1_wednesday.tcpdump,8228,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466821.86261,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,18.0,80.0,3457.0,week1_wednesday.tcpdump,8229,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466821.863255,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3457.0,80.0,week1_wednesday.tcpdump,8230,,
Ether,340,IP,326,TCP,306.0,HTTP,286.0,HTTPRequest,286.0,920466821.8639528,340,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,24.0,3457.0,80.0,week1_wednesday.tcpdump,8231,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466821.877378,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3457.0,week1_wednesday.tcpdump,8232,,
Ether,1078,IP,1064,TCP,1044.0,HTTP,1024.0,HTTPResponse,1024.0,920466821.881952,1078,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,24.0,80.0,3457.0,week1_wednesday.tcpdump,8233,Raw,799.0
Ether,815,IP,801,TCP,781.0,HTTP,761.0,Raw,761.0,920466821.882655,815,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,24.0,80.0,3457.0,week1_wednesday.tcpdump,8234,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466821.8827572,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,17.0,80.0,3457.0,week1_wednesday.tcpdump,8235,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466821.8842348,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3457.0,80.0,week1_wednesday.tcpdump,8236,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466821.884584,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,17.0,3457.0,80.0,week1_wednesday.tcpdump,8237,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466821.88714,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,2.0,3520.0,80.0,week1_wednesday.tcpdump,8238,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466821.888478,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3457.0,week1_wednesday.tcpdump,8239,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466821.890298,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,18.0,80.0,3520.0,week1_wednesday.tcpdump,8240,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466821.8909472,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3520.0,80.0,week1_wednesday.tcpdump,8241,,
Ether,340,IP,326,TCP,306.0,HTTP,286.0,HTTPRequest,286.0,920466821.891641,340,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,24.0,3520.0,80.0,week1_wednesday.tcpdump,8242,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466821.907382,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3520.0,week1_wednesday.tcpdump,8243,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,920466821.90962,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3520.0,week1_wednesday.tcpdump,8244,Raw,1235.0
Ether,724,IP,710,TCP,690.0,HTTP,670.0,Raw,670.0,920466821.910218,724,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,24.0,80.0,3520.0,week1_wednesday.tcpdump,8245,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466821.910314,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,17.0,80.0,3520.0,week1_wednesday.tcpdump,8246,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466821.912138,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3520.0,80.0,week1_wednesday.tcpdump,8247,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466821.913182,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,17.0,3520.0,80.0,week1_wednesday.tcpdump,8248,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466821.9163892,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3520.0,week1_wednesday.tcpdump,8249,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466823.212508,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,8250,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466823.498942,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,8251,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466823.500404,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,8252,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466824.713121,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,8253,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466825.50995,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,8254,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466825.5114268,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,8255,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466826.21267,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,8256,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466827.214146,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,8257,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466827.521719,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,8258,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466827.52319,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,8259,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466828.5713508,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,194.7.248.153,2.0,3521.0,25.0,week1_wednesday.tcpdump,8260,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466828.571708,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.149,18.0,25.0,3521.0,week1_wednesday.tcpdump,8261,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466828.572426,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,194.7.248.153,16.0,3521.0,25.0,week1_wednesday.tcpdump,8262,,
Ether,136,IP,122,TCP,102.0,SMTPResponse,82.0,,,920466828.5944108,136,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.149,24.0,25.0,3521.0,week1_wednesday.tcpdump,8263,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466828.611738,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,194.7.248.153,16.0,3521.0,25.0,week1_wednesday.tcpdump,8264,,
Ether,79,IP,65,TCP,45.0,SMTPRequest,25.0,,,920466828.6289928,79,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,194.7.248.153,24.0,3521.0,25.0,week1_wednesday.tcpdump,8265,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,,,920466828.641075,80,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.149,24.0,25.0,3521.0,week1_wednesday.tcpdump,8266,,
Ether,79,IP,65,TCP,45.0,SMTPRequest,25.0,,,920466828.642088,79,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,194.7.248.153,24.0,3521.0,25.0,week1_wednesday.tcpdump,8267,,
Ether,101,IP,87,TCP,67.0,SMTPResponse,47.0,,,920466828.642385,101,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.149,24.0,25.0,3521.0,week1_wednesday.tcpdump,8268,,
Ether,95,IP,81,TCP,61.0,SMTPRequest,41.0,,,920466828.64327,95,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,194.7.248.153,24.0,3521.0,25.0,week1_wednesday.tcpdump,8269,,
Ether,102,IP,88,TCP,68.0,SMTPResponse,48.0,,,920466828.643516,102,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.149,24.0,25.0,3521.0,week1_wednesday.tcpdump,8270,,
Ether,90,IP,76,TCP,56.0,SMTPRequest,36.0,,,920466828.644419,90,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,194.7.248.153,24.0,3521.0,25.0,week1_wednesday.tcpdump,8271,,
Ether,89,IP,75,TCP,55.0,SMTPResponse,35.0,,,920466828.64465,89,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.149,24.0,25.0,3521.0,week1_wednesday.tcpdump,8272,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920466828.6455108,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,194.7.248.153,24.0,3521.0,25.0,week1_wednesday.tcpdump,8273,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,,,920466828.646619,104,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.149,24.0,25.0,3521.0,week1_wednesday.tcpdump,8274,,
Ether,868,IP,854,TCP,834.0,SMTPRequest,814.0,,,920466828.648757,868,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,194.7.248.153,24.0,3521.0,25.0,week1_wednesday.tcpdump,8275,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,,,920466828.650479,73,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.149,24.0,25.0,3521.0,week1_wednesday.tcpdump,8276,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920466828.651235,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,194.7.248.153,24.0,3521.0,25.0,week1_wednesday.tcpdump,8277,,
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,,,920466828.6514528,78,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.149,24.0,25.0,3521.0,week1_wednesday.tcpdump,8278,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466828.652024,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.149,17.0,25.0,3521.0,week1_wednesday.tcpdump,8279,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466828.652704,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,194.7.248.153,16.0,3521.0,25.0,week1_wednesday.tcpdump,8280,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466828.658338,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,194.7.248.153,17.0,3521.0,25.0,week1_wednesday.tcpdump,8281,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466828.658521,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.149,16.0,25.0,3521.0,week1_wednesday.tcpdump,8282,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466828.658699,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,197.182.91.233,2.0,3591.0,25.0,week1_wednesday.tcpdump,8283,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466828.658997,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.149,18.0,25.0,3591.0,week1_wednesday.tcpdump,8284,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466828.6596992,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,197.182.91.233,16.0,3591.0,25.0,week1_wednesday.tcpdump,8285,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466829.2149948,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,8286,,
Ether,60,Raw,46,,,,,,,920466829.301941,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_wednesday.tcpdump,8287,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466829.516838,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,8288,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466829.518362,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,8289,,
Ether,137,IP,123,TCP,103.0,SMTPResponse,83.0,,,920466829.679677,137,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.149,24.0,25.0,3591.0,week1_wednesday.tcpdump,8290,,
Ether,79,IP,65,TCP,45.0,SMTPRequest,25.0,,,920466829.682891,79,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,197.182.91.233,24.0,3591.0,25.0,week1_wednesday.tcpdump,8291,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,,,920466829.68324,80,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.149,24.0,25.0,3591.0,week1_wednesday.tcpdump,8292,,
Ether,79,IP,65,TCP,45.0,SMTPRequest,25.0,,,920466829.6840948,79,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,197.182.91.233,24.0,3591.0,25.0,week1_wednesday.tcpdump,8293,,
Ether,101,IP,87,TCP,67.0,SMTPResponse,47.0,,,920466829.684335,101,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.149,24.0,25.0,3591.0,week1_wednesday.tcpdump,8294,,
Ether,95,IP,81,TCP,61.0,SMTPRequest,41.0,,,920466829.685189,95,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,197.182.91.233,24.0,3591.0,25.0,week1_wednesday.tcpdump,8295,,
Ether,102,IP,88,TCP,68.0,SMTPResponse,48.0,,,920466829.685502,102,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.149,24.0,25.0,3591.0,week1_wednesday.tcpdump,8296,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920466829.686353,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,197.182.91.233,24.0,3591.0,25.0,week1_wednesday.tcpdump,8297,,
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,,,920466829.6865869,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.149,24.0,25.0,3591.0,week1_wednesday.tcpdump,8298,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920466829.6874,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,197.182.91.233,24.0,3591.0,25.0,week1_wednesday.tcpdump,8299,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,,,920466829.688508,104,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.149,24.0,25.0,3591.0,week1_wednesday.tcpdump,8300,,
Ether,868,IP,854,TCP,834.0,SMTPRequest,814.0,,,920466829.6906288,868,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,197.182.91.233,24.0,3591.0,25.0,week1_wednesday.tcpdump,8301,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466829.707756,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.149,16.0,25.0,3591.0,week1_wednesday.tcpdump,8302,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,,,920466829.709885,73,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.149,24.0,25.0,3591.0,week1_wednesday.tcpdump,8303,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920466829.710634,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,197.182.91.233,24.0,3591.0,25.0,week1_wednesday.tcpdump,8304,,
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,,,920466829.7109152,78,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.149,24.0,25.0,3591.0,week1_wednesday.tcpdump,8305,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466829.711478,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.149,17.0,25.0,3591.0,week1_wednesday.tcpdump,8306,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466829.712157,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,197.182.91.233,16.0,3591.0,25.0,week1_wednesday.tcpdump,8307,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466829.713074,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,197.182.91.233,17.0,3591.0,25.0,week1_wednesday.tcpdump,8308,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466829.7132312,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.149,16.0,25.0,3591.0,week1_wednesday.tcpdump,8309,,
Ether,60,ARP,46,Padding,18.0,,,,,920466829.916406,60,00:c0:4f:a3:58:23,ff:ff:ff:ff:ff:ff,,,,,,week1_wednesday.tcpdump,8310,,
Ether,60,ARP,46,Padding,18.0,,,,,920466829.918607,60,00:60:97:de:54:36,00:c0:4f:a3:58:23,,,,,,week1_wednesday.tcpdump,8311,,
Ether,84,IP,70,UDP,50.0,DNS,42.0,,,920466829.9188348,84,00:c0:4f:a3:58:23,00:60:97:de:54:36,192.168.1.10,192.168.1.20,,53.0,53.0,week1_wednesday.tcpdump,8312,,
Ether,150,IP,136,UDP,116.0,DNS,108.0,,,920466829.922666,150,00:60:97:de:54:36,00:c0:4f:a3:58:23,192.168.1.20,192.168.1.10,,53.0,53.0,week1_wednesday.tcpdump,8313,,
Ether,66,IP,52,UDP,32.0,RIP,24.0,RIPEntry,20.0,920466830.0070288,66,00:10:7b:38:46:32,01:00:5e:00:00:09,192.168.1.1,224.0.0.9,,520.0,520.0,week1_wednesday.tcpdump,8314,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466831.213772,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,8315,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466831.496194,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,8316,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466831.4976312,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,8317,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466832.7137632,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,8318,,
Ether,59,IP,45,UDP,25.0,DNS,17.0,,,920466833.015766,59,08:00:20:11:34:bf,00:c0:4f:a3:58:23,192.168.1.90,192.168.1.10,,32777.0,53.0,week1_wednesday.tcpdump,8319,,
Ether,60,IP,46,UDP,26.0,DNS,18.0,Padding,1.0,920466833.0170232,60,00:c0:4f:a3:58:23,00:60:97:de:54:36,192.168.1.10,192.168.1.20,,53.0,53.0,week1_wednesday.tcpdump,8320,,
Ether,112,IP,98,UDP,78.0,DNS,70.0,,,920466833.0229948,112,00:60:97:de:54:36,00:c0:4f:a3:58:23,192.168.1.20,192.168.1.10,,53.0,53.0,week1_wednesday.tcpdump,8321,,
Ether,112,IP,98,UDP,78.0,DNS,70.0,,,920466833.023804,112,00:c0:4f:a3:58:23,08:00:20:11:34:bf,192.168.1.10,192.168.1.90,,53.0,32777.0,week1_wednesday.tcpdump,8322,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466833.490322,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,8323,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466833.4917928,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,8324,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466834.713249,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,8325,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466835.502094,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,8326,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466835.50353,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,8327,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466836.213583,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,8328,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466837.214849,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,8329,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466837.53335,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,8330,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466837.53489,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,8331,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466837.57378,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,135.13.216.191,2.0,3652.0,25.0,week1_wednesday.tcpdump,8332,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466837.574157,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.149,18.0,25.0,3652.0,week1_wednesday.tcpdump,8333,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466837.57487,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,135.13.216.191,16.0,3652.0,25.0,week1_wednesday.tcpdump,8334,,
Ether,136,IP,122,TCP,102.0,SMTPResponse,82.0,,,920466837.596951,136,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.149,24.0,25.0,3652.0,week1_wednesday.tcpdump,8335,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466837.611646,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,135.13.216.191,16.0,3652.0,25.0,week1_wednesday.tcpdump,8336,,
Ether,79,IP,65,TCP,45.0,SMTPRequest,25.0,,,920466837.631125,79,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,135.13.216.191,24.0,3652.0,25.0,week1_wednesday.tcpdump,8337,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,,,920466837.6314572,80,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.149,24.0,25.0,3652.0,week1_wednesday.tcpdump,8338,,
Ether,79,IP,65,TCP,45.0,SMTPRequest,25.0,,,920466837.632431,79,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,135.13.216.191,24.0,3652.0,25.0,week1_wednesday.tcpdump,8339,,
Ether,101,IP,87,TCP,67.0,SMTPResponse,47.0,,,920466837.632687,101,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.149,24.0,25.0,3652.0,week1_wednesday.tcpdump,8340,,
Ether,95,IP,81,TCP,61.0,SMTPRequest,41.0,,,920466837.633562,95,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,135.13.216.191,24.0,3652.0,25.0,week1_wednesday.tcpdump,8341,,
Ether,102,IP,88,TCP,68.0,SMTPResponse,48.0,,,920466837.6338072,102,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.149,24.0,25.0,3652.0,week1_wednesday.tcpdump,8342,,
Ether,90,IP,76,TCP,56.0,SMTPRequest,36.0,,,920466837.634701,90,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,135.13.216.191,24.0,3652.0,25.0,week1_wednesday.tcpdump,8343,,
Ether,89,IP,75,TCP,55.0,SMTPResponse,35.0,,,920466837.634938,89,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.149,24.0,25.0,3652.0,week1_wednesday.tcpdump,8344,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920466837.635754,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,135.13.216.191,24.0,3652.0,25.0,week1_wednesday.tcpdump,8345,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,,,920466837.63688,104,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.149,24.0,25.0,3652.0,week1_wednesday.tcpdump,8346,,
Ether,1078,IP,1064,TCP,1044.0,SMTPRequest,1024.0,,,920466837.639388,1078,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,135.13.216.191,24.0,3652.0,25.0,week1_wednesday.tcpdump,8347,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466837.657759,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.149,16.0,25.0,3652.0,week1_wednesday.tcpdump,8348,,
Ether,143,IP,129,TCP,109.0,SMTPRequest,89.0,,,920466837.658544,143,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.149,135.13.216.191,24.0,3652.0,25.0,week1_wednesday.tcpdump,8349,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,,,920466837.660143,73,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.149,24.0,25.0,3652.0,week1_wednesday.tcpdump,8350,,
